Configuration,Pressure,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6
DS10DS10_0_2,289.0,-12.485332412661073,-1.256099989724846,6.698311284744849,13.130867392345927,19.171871411873056,25.82899126
DS10DS10_0_2,297.5,-12.514395955002447,-1.3359720852813677,6.610991527640244,13.009364973756863,19.00240783785855,25.63263006
DS10DS10_0_2,306.0,-12.566391520865173,-1.4712736172646022,6.448138566993893,12.782354887747891,18.68503185711827,25.2444064
DS10DS10_0_2,314.5,-12.63262077536066,-1.6180607685788662,6.28831194058164,12.56518561584292,18.383039709316826,24.86920379
DS10DS10_0_2,323.0,-12.7032152156942,-1.719765366366306,6.231709653238071,12.505735172810683,18.304796167025657,24.77181522
DS10DS10_0_2,331.5,-12.799800665145245,-1.864830459142361,6.130060271992474,12.387686715240406,18.145576918805205,24.5626389
DS10DS10_0_2,340.0,-12.921908031141998,-2.043539211788951,6.003322031574185,12.240842705374739,17.9476882299928,24.29341051
DS10DS10_0_3,0.0,-16.74988530281686,-10.181756440032974,-7.055848275546892,-5.3592833371411945,-4.208880036881306,-3.526555229
DS10DS10_0_3,8.5,-16.465060513820646,-9.841708910378964,-6.615383342939367,-4.899332002884994,-3.776970854936135,-3.034985212
DS10DS10_0_3,17.0,-15.444124531277525,-8.493308208558465,-4.895059400303742,-2.8570727760766075,-1.3668313972984074,-0.020191786
DS10DS10_0_3,25.5,-14.801196510207404,-7.588596588760312,-3.718122059539449,-1.4302860284637684,0.3151093315217288,2.093128634
DS10DS10_0_3,34.0,-14.752682003855112,-7.479442691578397,-3.517285720221989,-1.1941691172201587,0.5232882925352587,2.301448949
DS10DS10_0_3,42.5,-14.51805650082206,-7.091019541571685,-2.959981052413692,-0.4975854067898404,1.3240029250935041,3.280816583
DS10DS10_0_3,51.0,-14.237910648331964,-6.609068550258461,-2.2736954224498227,0.3818170156446441,2.3729739296764834,4.587184027
DS10DS10_0_3,59.5,-13.779257771048552,-5.811298625548547,-1.169816227943595,1.8265405915589108,4.167083279244597,6.876906469
DS10DS10_0_3,68.0,-13.609276514124138,-5.436066230138187,-0.5950762092090693,2.602268594932567,5.119949103019807,8.06723705
