Configuration,Pressure,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6
DS10DS10_0_1,0,-14.2666491,-8.307888029,-5.84416951,-4.538398695,-3.59645608,-3.205698864
DS10DS10_0_1,8.5,-14.40845175,-8.399549548,-5.738772839,-4.142235619,-2.953373412,-2.136300409
DS10DS10_0_1,17,-13.95724016,-7.325239021,-4.092228191,-2.035293286,-0.42188331,0.750848289
DS10DS10_0_1,25.5,-13.57622616,-6.441464817,-2.790626421,-0.286894043,1.695868866,3.151817373
DS10DS10_0_1,34,-13.57909974,-6.399944436,-2.62329225,0.035310146,2.20119477,3.861464601
DS10DS10_0_1,42.5,-13.6936913,-6.481577727,-2.527869267,0.362362906,2.728547001,4.658074742
DS10DS10_0_1,51,-13.51605679,-5.881091567,-1.520400101,1.804938449,4.52667212,6.821247282
DS10DS10_0_1,59.5,-13.27971903,-5.132518983,-0.323222147,3.429671409,6.571949064,9.163160955
DS10DS10_0_1,68,-13.25825511,-4.92366619,0.101519031,4.0510544,7.517241459,10.23307314
DS10DS10_0_1,76.5,-13.40721241,-5.093194843,0.109167285,4.145091612,7.77650926,10.70721477
DS10DS10_0_1,85,-13.36422591,-5.024529633,0.394431125,4.67600533,8.522879153,11.74581073
DS10DS10_0_1,93.5,-13.12929562,-4.569412308,1.199280422,5.911112914,10.08141819,13.56789862
DS10DS10_0_1,102,-13.00614195,-4.126307744,1.918543606,6.898482227,11.38479454,15.12051455
DS10DS10_0_1,110.5,-13.00614195,-4.007424573,2.191910742,7.365410575,12.13673567,16.0228791
DS10DS10_0_1,119,-13.00614195,-3.983334542,2.321574552,7.697749554,12.61949807,16.73910566
DS10DS10_0_1,127.5,-12.91301432,-3.804175859,2.692347446,8.293696035,13.50051597,17.83353129
DS10DS10_0_1,136,-12.78839453,-3.478489524,3.261611217,9.144570615,14.57623397,19.19432072
DS10DS10_0_1,144.5,-12.66377474,-3.262494405,3.703851946,9.790540944,15.46141565,20.21555787
DS10DS10_0_1,153,-12.66236727,-3.264713517,3.815103108,10.03538217,15.83949742,20.76693445
DS10DS10_0_1,161.5,-12.66236727,-3.259199751,3.920248781,10.27324469,16.23200576,21.25403655
DS10DS10_0_1,170,-12.57639428,-3.132034788,4.250586219,10.71442806,16.84513511,22.14502404
DS10DS10_0_1,178.5,-12.50907027,-2.942104264,4.620353945,11.27020298,17.59285383,22.9786571
DS10DS10_0_1,187,-12.43318415,-2.828370089,4.864272693,11.66265268,18.07977999,23.58017482
DS10DS10_0_1,195.5,-12.43318415,-2.861555312,4.917287416,11.80293058,18.22299012,23.89527229
DS10DS10_0_1,204,-12.42168981,-2.878071392,4.9330851,11.94051082,18.48372403,24.22479633
DS10DS10_0_1,212.5,-12.3543658,-2.791996946,5.097609022,12.21127297,18.87910596,25.53386121
DS10DS10_0_1,221,-12.26129682,-2.668718361,5.355295764,12.55358153,19.37758511,27.12412697
DS10DS10_0_1,229.5,-12.24558006,-2.595063083,5.480757101,12.76124208,19.57943984,27.73115728
DS10DS10_0_1,238,-12.26129682,-2.63401307,5.450356324,12.72535158,19.65245237,27.83437179
DS10DS10_0_1,246.5,-12.26129682,-2.637707094,5.456415484,12.78129853,19.77572333,27.68688061
DS10DS10_0_1,255,-12.26129682,-2.553783145,5.598146594,12.97758203,20.02496291,28.27590702
DS10DS10_0_1,263.5,-12.20400104,-2.493660109,5.715102117,13.16952582,20.24980632,28.91847597
DS10DS10_0_1,272,-12.26129682,-2.530886531,5.729577951,13.17802929,20.30557734,28.8197771
DS10DS10_0_1,280.5,-12.26129682,-2.593730091,5.701444375,13.12073351,20.23825334,28.8197771
DS10DS10_0_1,289,-12.26129682,-2.604702496,5.658633813,13.12073351,20.27989101,28.71081542
DS10DS10_0_1,297.5,-12.26129682,-2.549930194,5.736791238,13.24253835,20.41172408,28.70518554
DS10DS10_0_1,306,-12.26129682,-2.534364743,5.786873731,13.34991663,20.51188907,28.70518554
DS10DS10_0_1,314.5,-12.26129682,-2.57696829,5.755513528,13.26535111,20.48461932,28.8197771
DS10DS10_0_1,323,-12.26129682,-2.617639496,5.685183985,13.16072913,20.35999954,28.8197771
DS10DS10_0_1,331.5,-12.26129682,-2.641260957,5.603605234,13.07340731,20.23537975,28.37138044
DS10DS10_0_1,340,-12.3185926,-2.648783887,5.534199343,12.94884617,20.91295952,28.30411508
DS10DS10_0_2,0,-14.43853644,-8.651662706,-5.958761069,-5.013380707,-4.297183463,-3.83022286
DS10DS10_0_2,8.5,-14.43853644,-8.641635549,-5.91865244,-4.946370941,-4.190709783,-3.513957761
DS10DS10_0_2,17,-14.35831918,-8.333660834,-5.265922192,-4.042106677,-3.005621748,-1.53642585
DS10DS10_0_2,25.5,-13.96870154,-7.368218237,-3.661586349,-1.936703163,-0.490318827,1.376072911
DS10DS10_0_2,34,-13.67076982,-6.732246172,-2.667449607,-0.74975955,0.958476891,2.475882586
DS10DS10_0_2,42.5,-13.68653131,-6.646310424,-2.451396838,-0.462034544,1.397239717,3.123497558
DS10DS10_0_2,51,-13.61919253,-6.320809409,-1.709073653,0.586147927,2.613657154,6.225312378
DS10DS10_0_2,59.5,-13.21525491,-5.444774524,-0.336088124,2.370410988,4.826541816,9.238972168
DS10DS10_0_2,68,-12.97176765,-4.937515361,0.476645443,3.358805954,6.153585729,9.843437097
DS10DS10_0_2,76.5,-13.03909059,-4.896385007,0.667543829,3.595191834,6.491626075,10.21585174
DS10DS10_0_2,85,-13.06343773,-4.744361578,1.041382078,4.169030372,7.233651566,11.60251416
DS10DS10_0_2,93.5,-12.85142592,-4.183395503,1.925172883,5.341080568,8.72052219,13.62220226
DS10DS10_0_2,102,-12.60507149,-3.654941812,2.706678761,6.399971837,9.969513157,15.03447908
DS10DS10_0_2,110.5,-12.60507149,-3.491068279,3.037393581,6.823947933,10.59545806,15.86666978
DS10DS10_0_2,119,-12.57928285,-3.367658841,3.310381595,7.196394261,11.1698732,16.51845085
DS10DS10_0_2,127.5,-12.47614411,-3.100817648,3.832427885,7.914056769,12.12532032,17.8549458
DS10DS10_0_2,136,-12.29565527,-2.754175173,4.433487699,8.789254949,13.17812433,18.94206074
DS10DS10_0_2,144.5,-12.26129682,-2.55606262,4.79581737,9.217492191,13.79687757,19.41471528
DS10DS10_0_2,153,-12.26129682,-2.529602963,4.937052971,9.439515316,14.09767645,20.12233479
DS10DS10_0_2,161.5,-12.22403951,-2.429545555,5.163893251,9.832015959,14.62482296,20.75406155
DS10DS10_0_2,170,-12.11804945,-2.189526929,5.539117086,10.37059945,15.32670814,22.00178526
DS10DS10_0_2,178.5,-12.05072651,-1.978144312,5.839670754,10.79313405,15.87384561,22.7077415
DS10DS10_0_2,187,-12.0321137,-1.927458061,5.950175415,10.93490823,16.08294273,23.07880969
DS10DS10_0_2,195.5,-12.03067219,-1.919855321,6.020381358,11.06385146,16.2806504,23.15326093
DS10DS10_0_2,204,-11.96334926,-1.823360168,6.233818829,11.35608053,16.70752534,23.46842732
DS10DS10_0_2,212.5,-11.89602632,-1.676811123,6.481614759,11.69553069,17.16012557,24.15748154
DS10DS10_0_2,221,-11.86022636,-1.602277504,6.589014644,11.83445355,17.33484839,25.00971072
DS10DS10_0_2,229.5,-11.86022636,-1.639756896,6.589014644,11.86022636,17.40217133,24.39488598
DS10DS10_0_2,238,-11.86022636,-1.632868096,6.640591934,11.96338094,17.57264884,24.52842301
DS10DS10_0_2,246.5,-11.85591769,-1.557216757,6.769519318,12.15532259,17.82760476,25.18731655
DS10DS10_0_2,255,-11.80293058,-1.501431388,6.875493542,12.26129682,17.93357899,25.62554927
DS10DS10_0_2,263.5,-11.80293058,-1.488273793,6.851130559,12.23693383,17.909216,25.61978326
DS10DS10_0_2,272,-11.80293058,-1.487052634,6.818197762,12.23839118,17.91067335,25.48513738
DS10DS10_0_2,280.5,-11.75851328,-1.436305396,6.907032357,12.35013141,18.06683088,25.572578
DS10DS10_0_2,289,-11.7456348,-1.389443088,6.932789321,12.43033283,18.15991078,25.82899126
DS10DS10_0_2,297.5,-11.75281063,-1.398171625,6.932789321,12.41883249,18.14841044,25.63263006
DS10DS10_0_2,306,-11.80293058,-1.451140045,6.89838334,12.3013896,17.99656158,25.2444064
DS10DS10_0_2,314.5,-11.80293058,-1.496503665,6.790967614,12.20683652,17.84905306,24.86920379
DS10DS10_0_2,323,-11.84018789,-1.512693168,6.760901983,12.10944795,17.74447282,24.77181522
DS10DS10_0_2,331.5,-11.86022636,-1.522710821,6.666333057,11.99484055,17.56254248,24.5626389
DS10DS10_0_2,340,-11.86022636,-1.573342105,6.589014644,11.86022636,17.36062119,24.29341051
DS10DS10_0_3,0,-15.75633937,-9.281916281,-5.958761069,-4.436985165,-3.755738347,-3.526555229
DS10DS10_0_3,8.5,-15.75204255,-9.210297766,-5.881699914,-4.232255455,-3.53409247,-3.034985212
DS10DS10_0_3,17,-15.56153565,-8.602965405,-5.038539653,-3.015713826,-2.107455622,-0.020191786
DS10DS10_0_3,25.5,-15.10889851,-7.638963068,-3.61289011,-1.200034275,0.091469696,2.093128634
DS10DS10_0_3,34,-14.89117358,-7.144785156,-2.948842866,-0.350336647,1.076585908,2.301448949
DS10DS10_0_3,42.5,-14.84676826,-6.975762365,-2.820959663,-0.1390531,1.319589015,3.280816583
DS10DS10_0_3,51,-14.85393447,-6.798150768,-2.535892906,0.311256607,1.886761641,4.587184027
DS10DS10_0_3,59.5,-14.55026829,-6.238818731,-1.656837596,1.514750225,3.32606661,6.876906469
DS10DS10_0_3,68,-14.23227453,-5.587834983,-0.674655994,2.845181786,4.906107541,8.06723705
DS10DS10_0_3,76.5,-14.0818713,-5.249942017,-0.208627564,3.430483258,5.658644122,8.518446755
DS10DS10_0_3,85,-14.05178872,-5.200021238,-0.177588344,3.511226178,5.769967776,8.751921857
DS10DS10_0_3,93.5,-14.04749673,-5.126819621,-0.045795958,3.79075841,6.13779043,9.430853387
DS10DS10_0_3,102,-13.87131257,-4.731670694,0.525445842,4.60306005,7.139022207,10.89188851
DS10DS10_0_3,110.5,-13.67650886,-4.237763995,1.258556991,5.576804894,8.356561149,12.1982526
DS10DS10_0_3,119,-13.52180397,-3.924937219,1.726087305,6.230907558,9.173044144,13.02330021
DS10DS10_0_3,127.5,-13.54328807,-3.828861959,1.839051682,6.438611409,9.460960151,13.6936913
DS10DS10_0_3,136,-13.53326699,-3.765827937,1.910005451,6.611921348,9.751726197,13.76244044
DS10DS10_0_3,144.5,-13.44015953,-3.55501208,2.220624936,7.086032921,10.36764253,14.44994626
DS10DS10_0_3,153,-13.32986963,-3.254040412,2.694115498,7.757822429,11.18983527,15.80785769
DS10DS10_0_3,161.5,-13.20811187,-2.991920763,3.05107807,8.272066681,11.79432243,16.61003729
DS10DS10_0_3,170,-13.17802929,-2.902317784,3.173325418,8.45112506,12.03210886,16.87359498
DS10DS10_0_3,178.5,-13.20810703,-2.903563717,3.204422738,8.539930858,12.17964271,17.22739073
DS10DS10_0_3,187,-13.20381505,-2.835831838,3.342453409,8.783427039,12.51337697,17.82754722
DS10DS10_0_3,195.5,-13.1121447,-2.632910952,3.634785179,9.201679942,13.24673973,18.29453127
DS10DS10_0_3,204,-13.02906316,-2.431526184,3.892665394,9.534006104,13.94576662,18.83881458
DS10DS10_0_3,212.5,-13.00614195,-2.361302978,3.992439692,9.661497798,14.2952849,19.31582455
DS10DS10_0_3,221,-13.00614195,-2.390835395,3.989162736,9.720225851,14.38124066,19.31155192
DS10DS10_0_3,229.5,-13.00614195,-2.381830844,4.034864458,9.81762529,14.57459759,19.56075301
DS10DS10_0_3,238,-12.96603829,-2.27596807,4.19587315,10.05539238,14.98854884,20.11078475
DS10DS10_0_3,246.5,-12.90731024,-2.163151031,4.362878177,10.26596078,15.45837326,20.57345748
DS10DS10_0_3,255,-12.89155039,-2.111351506,4.429248131,10.35620852,15.58445203,20.76971282
DS10DS10_0_3,263.5,-12.89155039,-2.148616556,4.41047383,10.37053609,15.67325299,20.66516652
DS10DS10_0_3,272,-12.89155039,-2.17322795,4.393441147,10.41636885,15.74487634,20.62648062
DS10DS10_0_3,280.5,-12.89155039,-2.119848323,4.466299936,10.52236193,15.85086942,20.91007079
DS10DS10_0_3,289,-12.89155039,-2.055805616,4.593765652,10.63981803,15.87093093,21.35983371
DS10DS10_0_3,297.5,-12.84142082,-2.005498993,4.661079263,10.70714456,16.17170838,21.32836239
DS10DS10_0_3,306,-12.88581646,-2.047059606,4.607559794,10.66274892,16.2147056,20.84997334
DS10DS10_0_3,314.5,-12.89155039,-2.062403705,4.566934857,10.60402087,16.00272911,20.79836796
DS10DS10_0_3,323,-12.89155039,-2.028932391,4.582142507,10.65414561,15.98552248,21.01607355
DS10DS10_0_3,331.5,-12.89155039,-1.97964481,4.648444047,10.76873233,16.09723982,21.13926842
DS10DS10_0_3,340,-12.89155039,-1.944045799,4.713150823,10.82890233,16.32929716,21.37132576
DS10DS10_0_6,0,-14.78231111,-8.823550045,-5.84416951,-4.49027024,-4.012996397,-3.393629021
DS10DS10_0_6,8.5,-14.77944604,-8.814954829,-5.825632494,-4.458640467,-3.956929711,-3.195267567
DS10DS10_0_6,17,-14.69636461,-8.594361265,-5.389576506,-3.873700103,-3.311169132,-2.400508574
DS10DS10_0_6,25.5,-14.40415557,-7.992752749,-4.523347554,-2.80326846,-2.114569793,-1.071772168
DS10DS10_0_6,34,-14.16351217,-7.448445675,-3.813370065,-1.94277673,-1.060536442,-0.015759816
DS10DS10_0_6,42.5,-13.95151948,-7.190617498,-3.471978607,-1.568182711,-0.683821646,0.335555521
DS10DS10_0_6,51,-13.83119778,-7.070295795,-3.341083032,-1.408666595,-0.479785141,0.551129581
DS10DS10_0_6,59.5,-13.71087607,-6.889807578,-3.029439686,-0.996791442,0.018601871,1.192301051
DS10DS10_0_6,68,-13.54471322,-6.52024159,-2.462090411,-0.224612332,0.917528249,2.243401214
DS10DS10_0_6,76.5,-13.30406981,-6.142097372,-1.902687351,0.485003678,1.755136535,3.099636953
DS10DS10_0_6,85,-13.14937857,-5.987406128,-1.641522158,0.764901035,2.068952806,3.65378068
DS10DS10_0_6,93.5,-13.12073351,-5.990276862,-1.635595309,0.803144991,2.115878271,4.029219386
DS10DS10_0_6,102,-13.05197178,-5.947295119,-1.538724787,0.995589335,2.368057499,4.556091082
DS10DS10_0_6,110.5,-12.93165008,-5.728271682,-1.164334946,1.494540506,3.00357822,5.252629231
DS10DS10_0_6,119,-12.77121736,-5.430072658,-0.708719859,2.096549226,3.747764897,6.13100088
DS10DS10_0_6,127.5,-12.67668697,-5.230950431,-0.418801572,2.473479185,4.193358347,6.717959874
DS10DS10_0_6,136,-12.61652612,-5.170941836,-0.33232385,2.555966083,4.298675736,6.909880069
DS10DS10_0_6,144.5,-12.60507149,-5.143783784,-0.321583743,2.629539436,4.409923257,7.030201772
DS10DS10_0_6,153,-12.5535002,-5.043050341,-0.160544099,2.872947806,4.752258547,7.25366607
DS10DS10_0_6,161.5,-12.49333934,-4.834139929,0.116937696,3.295978984,5.241118889,8.038673173
DS10DS10_0_6,170,-12.37588837,-4.643815229,0.358334317,3.627403162,5.646512943,8.078761533
DS10DS10_0_6,178.5,-12.37588837,-4.565326523,0.424594018,3.700502362,5.786873731,8.648791972
DS10DS10_0_6,187,-12.37588837,-4.553695859,0.432377581,3.678049256,5.792609537,8.594366927
DS10DS10_0_6,195.5,-12.3672875,-4.53581192,0.453177942,3.739774573,5.878573024,8.628770441
DS10DS10_0_6,204,-12.30712664,-4.444875608,0.584054831,3.952751066,6.142148332,8.9267436
DS10DS10_0_6,212.5,-12.26129682,-4.312929186,0.799147536,4.188481779,6.460120373,9.439529219
DS10DS10_0_6,221,-12.24410072,-4.243323222,0.893415372,4.305267836,6.589014644,9.757478612
DS10DS10_0_6,229.5,-12.20400104,-4.23410188,0.893408351,4.321499942,6.589014644,9.71733363
DS10DS10_0_6,238,-12.20400104,-4.242753662,0.874678876,4.302342858,6.611940883,9.637173895
DS10DS10_0_6,246.5,-12.20400104,-4.227791871,0.925312231,4.364923167,6.723684356,9.869239072
DS10DS10_0_6,255,-12.20400104,-4.170836672,1.009847202,4.498026319,6.875510528,10.14138695
DS10DS10_0_6,263.5,-12.17247958,-4.127441645,1.082730106,4.598338155,6.995832231,10.38203035
DS10DS10_0_6,272,-12.18109178,-4.135613895,1.086319826,4.604169539,7.012994353,10.24442196
DS10DS10_0_6,280.5,-12.20400104,-4.170909545,1.050428343,4.576983572,6.990085101,10.009554
DS10DS10_0_6,289,-12.20400104,-4.189755321,1.036192729,4.590428461,7.030201772,10.08981565
DS10DS10_0_6,297.5,-12.20400104,-4.184595473,1.063273265,4.65816035,7.090362624,10.09837123
DS10DS10_0_6,306,-12.20400104,-4.153135453,1.103408849,4.716597233,7.150523475,10.35913809
DS10DS10_0_6,314.5,-12.20400104,-4.171739906,1.092454647,4.728277328,7.161972439,10.18427243
DS10DS10_0_6,323,-12.20400104,-4.196920153,1.043805044,4.678075263,7.110395479,9.831891215
DS10DS10_0_6,331.5,-12.20400104,-4.221528914,1.011007046,4.627828353,7.10467666,9.90646236
DS10DS10_0_6,340,-12.26129682,-4.219834161,1.035907694,4.638666309,7.10467666,10.08405719
DS10DS10_1_2,0,-14.83960689,-9.39650784,-6.703606203,-5.103908039,-3.98377555,-3.326020001
DS10DS10_1_2,8.5,-14.72644761,-9.339212061,-6.58758237,-5.071994034,-4.058116304,-3.503449851
DS10DS10_1_2,17,-14.77944657,-9.339212061,-6.534583412,-5.198388107,-4.31236566,-3.916451485
DS10DS10_1_2,25.5,-14.72501533,-9.339212061,-6.584717823,-5.354304531,-4.589434037,-4.27324698
DS10DS10_1_2,34,-14.71928624,-9.333482966,-6.520260676,-5.406659306,-4.724895805,-4.465344811
DS10DS10_1_2,42.5,-14.66771956,-9.289077649,-6.424288673,-5.394896664,-4.835760309,-4.721094911
DS10DS10_1_2,51,-14.68490684,-9.356399344,-6.500204009,-5.62549691,-5.186494675,-5.256424123
DS10DS10_1_2,59.5,-14.79233703,-9.45380362,-6.646310424,-5.86422134,-5.58124982,-5.651781162
DS10DS10_1_2,68,-14.82814871,-9.45380362,-6.634852235,-5.970219258,-5.809790108,-5.878544076
DS10DS10_1_2,76.5,-14.78231111,-9.45380362,-6.589014644,-6.041837773,-5.953027139,-6.093399622
DS10DS10_1_2,85,-14.78231111,-9.482449091,-6.617660116,-6.187939351,-6.202262087,-6.445767941
DS10DS10_1_2,93.5,-14.81382113,-9.584150188,-6.703606203,-6.391341545,-6.480147343,-6.76662624
DS10DS10_1_2,102,-14.89690267,-9.625690958,-6.703606203,-6.508797651,-6.697872272,-7.070287584
DS10DS10_1_2,110.5,-14.89690267,-9.625690958,-6.703606203,-6.626253757,-6.874056432,-7.409775114
DS10DS10_1_2,119,-14.89690267,-9.645742788,-6.723658033,-6.743709863,-7.070292421,-7.588814147
DS10DS10_1_2,127.5,-14.93987088,-9.704470841,-6.782386086,-6.861165969,-7.28372053,-7.935458208
DS10DS10_1_2,136,-15.01149423,-9.740282517,-6.818197762,-6.955705698,-7.436988312,-8.147454043
DS10DS10_1_2,144.5,-15.01149423,-9.740282517,-6.842546413,-7.014433751,-7.554444418,-8.323638202
DS10DS10_1_2,153,-15.01149423,-9.766063442,-6.849712617,-7.073161804,-7.6461196,-8.448260513
DS10DS10_1_2,161.5,-15.01149423,-9.797578297,-6.84541096,-7.159103056,-7.759274049,-8.615841358
DS10DS10_1_2,170,-15.01149423,-9.797578297,-6.875493542,-7.24791369,-7.906812736,-8.85219068
DS10DS10_1_2,178.5,-15.01149423,-9.797578297,-6.875493542,-7.306641743,-8.024268843,-8.938141604
DS10DS10_1_2,187,-15.04300425,-9.797578297,-6.875493542,-7.365369796,-8.11021493,-9.03267166
DS10DS10_1_2,195.5,-15.06879001,-9.797578297,-6.908435834,-7.424097849,-8.168942983,-9.175913527
DS10DS10_1_2,204,-15.06879001,-9.797578297,-6.932789321,-7.482825903,-8.262045602,-9.362118765
DS10DS10_1_2,212.5,-15.06879001,-9.797578297,-6.968596161,-7.541553956,-8.343694869,-9.45380362
DS10DS10_1_2,221,-15.06879001,-9.797578297,-6.990085101,-7.600282009,-8.402422922,-9.45380362
DS10DS10_1_2,229.5,-15.06879001,-9.797578297,-6.990085101,-7.620338675,-8.461150975,-9.608489166
DS10DS10_1_2,238,-15.02868635,-9.837681957,-7.030188761,-7.660442335,-8.519879028,-9.482468437
DS10DS10_1_2,246.5,-15.01149423,-9.89641001,-7.04738088,-7.719170388,-8.578607081,-9.438043774
DS10DS10_1_2,255,-14.96852603,-9.912169856,-7.04738088,-7.777898442,-8.637335134,-9.45380362
DS10DS10_1_2,263.5,-14.95419845,-9.912169856,-7.091781361,-7.792226014,-8.696063187,-9.45380362
DS10DS10_1_2,272,-14.95419845,-9.912169856,-7.10467666,-7.838058768,-8.75479124,-9.45380362
DS10DS10_1_2,280.5,-14.95419845,-9.912169856,-7.10467666,-7.849521793,-8.766254266,-9.45380362
DS10DS10_1_2,289,-14.95419845,-9.912169856,-7.153373961,-7.898219095,-8.814951567,-9.502500921
DS10DS10_1_2,297.5,-14.95419845,-9.912169856,-7.161972439,-7.906817573,-8.87367962,-9.511099399
DS10DS10_1_2,306,-14.9026366,-9.860608007,-7.161972439,-7.906817573,-8.932407673,-9.562661248
DS10DS10_1_2,314.5,-14.89690267,-9.854874076,-7.161972439,-7.959811695,-8.938141604,-9.727377546
DS10DS10_1_2,323,-14.89690267,-9.854874076,-7.161972439,-7.964113352,-8.992568,-9.740282517
DS10DS10_1_2,331.5,-14.89690267,-9.854874076,-7.161972439,-7.964113352,-8.995437384,-9.740282517
DS10DS10_1_2,340,-14.89690267,-9.854874076,-7.161972439,-8.021409132,-9.052733163,-9.682986738
DS10DS10_1_3,0,-16.61577606,-10.25594453,-7.10467666,-5.490081593,-4.155662888,-3.257838023
DS10DS10_1_3,8.5,-16.61291099,-10.25307946,-7.04738088,-5.44639332,-4.078915024,-3.168170213
DS10DS10_1_3,17,-16.55848028,-10.18718846,-7.04738088,-5.411759412,-4.08588049,-3.246384982
DS10DS10_1_3,25.5,-16.55848028,-10.10124763,-7.081761745,-5.565602289,-4.528581463,-3.912624995
DS10DS10_1_3,34,-16.56994057,-10.19864875,-7.299484575,-5.901470952,-5.129241165,-4.620111174
DS10DS10_1_3,42.5,-16.58712534,-10.16999803,-7.362504836,-6.116323047,-5.489653927,-5.019114928
DS10DS10_1_3,51,-16.48399407,-10.04967633,-7.293754431,-6.124923926,-5.656822673,-5.348121235
DS10DS10_1_3,59.5,-16.46394422,-10.00957664,-7.414081796,-6.365572995,-6.142131345,-6.027539786
DS10DS10_1_3,68,-16.47826392,-10.10697777,-7.631804626,-6.680696951,-6.726538104,-6.634867122
DS10DS10_1_3,76.5,-16.46967437,-10.11556733,-7.709144585,-6.818197762,-7.035931916,-6.978636137
DS10DS10_1_3,85,-16.41523234,-10.05540647,-7.677634455,-6.846848483,-7.247924602,-7.276580985
DS10DS10_1_3,93.5,-16.39232875,-10.02676141,-7.772181834,-7.001556713,-7.554470328,-7.732093473
DS10DS10_1_3,102,-16.40950786,-10.06114228,-7.918283523,-7.207819255,-7.941215424,-8.170398542
DS10DS10_1_3,110.5,-16.38659294,-10.04681126,-7.964113352,-7.313809935,-8.190442723,-8.494117715
DS10DS10_1_3,119,-16.30637092,-10.02676141,-8.004224362,-7.414081796,-8.411036287,-8.835032982
DS10DS10_1_3,127.5,-16.2290253,-10.02676141,-8.064385213,-7.534403499,-8.694655774,-9.324926336
DS10DS10_1_3,136,-16.26054676,-10.07260257,-8.170387218,-7.746407509,-9.041301186,-9.774691693
DS10DS10_1_3,144.5,-16.17458893,-10.03535097,-8.242002696,-7.840932239,-9.304853844,-10.14711143
DS10DS10_1_3,153,-16.10583853,-9.975190117,-8.302163547,-7.901093091,-9.493925953,-10.35336265
DS10DS10_1_3,161.5,-16.10011404,-9.969465635,-8.307888029,-8.015690312,-9.674408508,-10.47940883
DS10DS10_1_3,170,-16.15740982,-9.912169856,-8.365189471,-8.136012015,-9.854896725,-10.82894763
DS10DS10_1_3,178.5,-16.15740982,-9.912169856,-8.425350323,-8.253462984,-10.0926694,-11.29588077
DS10DS10_1_3,187,-16.15167402,-9.912169856,-8.485511174,-8.313623836,-10.26741615,-11.4534201
DS10DS10_1_3,195.5,-16.10011404,-9.912169856,-8.537071147,-8.373784687,-10.37913697,-11.46206627
DS10DS10_1_3,204,-16.08864809,-9.912169856,-8.548537098,-8.44541149,-10.46222972,-11.82586248
DS10DS10_1_3,212.5,-16.02848724,-9.912169856,-8.60869795,-8.55140217,-10.62838126,-11.94618418
DS10DS10_1_3,221,-16.00271858,-9.912169856,-8.668858801,-8.611563022,-10.74870296,-12.04930979
DS10DS10_1_3,229.5,-16.0227571,-9.912169856,-8.708958486,-8.671723873,-10.84896349,-12.08940948
DS10DS10_1_3,238,-15.96259625,-9.889243617,-8.708958486,-8.708958486,-10.90912435,-12.11233572
DS10DS10_1_3,246.5,-15.90243539,-9.854874076,-8.734749797,-8.760541108,-10.99507651,-12.17249657
DS10DS10_1_3,255,-15.89958731,-9.854874076,-8.794910649,-8.823550045,-11.08674183,-12.17534465
DS10DS10_1_3,263.5,-15.89670525,-9.823352621,-8.823550045,-8.8550715,-11.14690268,-12.17822671
DS10DS10_1_3,272,-15.8365444,-9.797578297,-8.823550045,-8.880845825,-11.20706353,-12.30716062
DS10DS10_1_3,280.5,-15.81363515,-9.760326697,-8.823550045,-8.880845825,-11.26722438,-12.37588837
DS10DS10_1_3,289,-15.81363515,-9.740282517,-8.863666716,-8.920962496,-11.28726856,-12.3357717
DS10DS10_1_3,297.5,-15.7706534,-9.740282517,-8.880845825,-8.981123348,-11.33025031,-12.40455608
DS10DS10_1_3,306,-15.75633937,-9.740282517,-8.880845825,-8.995437384,-11.39041116,-12.47903097
DS10DS10_1_3,314.5,-15.75633937,-9.740282517,-8.880845825,-8.995437384,-11.40186012,-12.53919182
DS10DS10_1_3,323,-15.75633937,-9.740282517,-8.932422784,-9.047014343,-11.45343708,-12.54777571
DS10DS10_1_3,331.5,-15.75633937,-9.740282517,-8.883699572,-9.052733163,-11.4591559,-12.54777571
DS10DS10_1_3,340,-15.75633937,-9.740282517,-8.880845825,-9.052733163,-11.4591559,-12.54777571
DS10DS10_1_6,0,-16.44388872,-9.912169856,-6.646310424,-4.935458447,-3.790115815,-2.839005875
DS10DS10_1_6,8.5,-16.37370193,-10.01387041,-6.642013421,-4.946429716,-3.899061997,-3.0965316
DS10DS10_1_6,17,-16.23189361,-9.915032109,-6.700736704,-5.358380646,-4.632784054,-4.691481033
DS10DS10_1_6,25.5,-16.35507918,-10.32039957,-7.424096826,-6.412823057,-6.146394421,-6.392772795
DS10DS10_1_6,34,-16.37513668,-10.47367139,-7.700554216,-6.955709082,-7.00727311,-6.77235824
DS10DS10_1_6,42.5,-16.17173558,-10.2917553,-7.620338675,-6.961433588,-7.219260972,-7.46991461
DS10DS10_1_6,51,-16.10011404,-10.3848546,-7.826594786,-7.491406867,-8.021387393,-9.061298183
DS10DS10_1_6,59.5,-16.13019306,-10.69281851,-8.379495073,-8.355140562,-9.25324303,-10.30319707
DS10DS10_1_6,68,-16.1230338,-10.86327835,-8.686038725,-8.84646256,-9.969458389,-10.82889508
DS10DS10_1_6,76.5,-16.06144102,-10.80885207,-8.670285465,-8.938141604,-10.23874928,-11.33022409
DS10DS10_1_6,85,-15.99984824,-10.81457657,-8.780572776,-9.195961743,-10.74294054,-12.24694207
DS10DS10_1_6,93.5,-16.03278951,-10.92343638,-9.154419223,-9.754586535,-11.54793646,-13.24675234
DS10DS10_1_6,102,-16.09438229,-11.09818597,-9.430876612,-10.21582227,-12.25554333,-14.02598074
