Configuration,Pressure,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6
DS30DS30_6_1_VS_DS10DS30_3_1,36,-12.81993067,-7.119000605,-4.096504996,-1.972980168,-0.242329635,0.860410721
DS30DS30_6_1_VS_DS10DS30_3_1,40,-12.74831094,-6.961437211,-3.873481174,-1.656850704,0.177975015,1.318948844
DS30DS30_6_1_VS_DS10DS30_3_1,44,-12.67669122,-6.832521707,-3.659338198,-1.344445466,0.586350684,1.774307052
DS30DS30_6_1_VS_DS10DS30_3_1,48,-12.66236727,-6.674958313,-3.451784237,-1.048083047,0.994554465,2.210471174
DS30DS30_6_1_VS_DS10DS30_3_1,52,-12.56209966,-6.574690699,-3.22747126,-0.736021584,1.395410062,2.652364873
DS30DS30_6_1_VS_DS10DS30_3_1,56,-12.54777571,-6.445775195,-3.008887861,-0.434516868,1.792498462,3.09225322
DS30DS30_6_1_VS_DS10DS30_3_1,60,-12.50480388,-6.302535746,-2.80649052,-0.114104545,2.200444412,3.541595371
DS30DS30_6_1_VS_DS10DS30_3_1,64,-12.4475081,-6.173620243,-2.593923178,0.191926537,2.602087827,3.976327098
DS30DS30_6_1_VS_DS10DS30_3_1,68,-12.40453626,-6.030380794,-2.367031891,0.495178774,3.002298846,4.420369389
DS30DS30_6_1_VS_DS10DS30_3_1,72,-12.26129682,-5.90146529,-2.171510044,0.796368363,3.396207331,4.851090412
DS30DS30_6_1_VS_DS10DS30_3_1,76,-12.20400104,-5.746050488,-1.956937349,1.104103995,3.792550885,5.789308801
DS30DS30_6_1_VS_DS10DS30_3_1,80,-12.14670526,-5.609973012,-1.733483809,1.410120754,4.188321482,6.020067553
DS30DS30_6_1_VS_DS10DS30_3_1,84,-12.07508553,-5.47002807,-1.523924496,1.704549441,4.5892487,6.715781556
DS30DS30_6_1_VS_DS10DS30_3_1,88,-12.00346581,-5.363171441,-1.31737321,2.010222424,4.979719437,7.246483714
DS30DS30_6_1_VS_DS10DS30_3_1,92,-12.00346581,-5.240844952,-1.101941079,2.310309069,5.370619893,7.60601473
DS30DS30_6_1_VS_DS10DS30_3_1,96,-11.94617003,-5.109494378,-0.907507852,2.600655432,5.755504292,8.107352801
DS30DS30_6_1_VS_DS10DS30_3_1,100,-11.88887425,-4.986451691,-0.701343313,2.900885317,6.139099535,8.393831699
DS30DS30_6_1_VS_DS10DS30_3_1,104,-11.88887425,-4.838055622,-0.492013183,3.193953229,6.525273089,8.895169769
DS30DS30_6_1_VS_DS10DS30_3_1,108,-11.78860663,-4.723464063,-0.280477165,3.496474945,6.90958453,9.554071234
DS30DS30_6_1_VS_DS10DS30_3_1,112,-11.78860663,-4.555873908,-0.0821335,3.77049201,7.294468929,10.01243747
DS30DS30_6_1_VS_DS10DS30_3_1,116,-11.78860663,-4.459473759,0.118158221,4.033193159,7.677634455,10.48512765
DS30DS30_6_1_VS_DS10DS30_3_1,120,-11.73131086,-4.319528817,0.315126787,4.327693466,8.050057022,10.84322627
DS30DS30_6_1_VS_DS10DS30_3_1,124,-11.67401508,-4.190183595,0.675789395,4.617896589,8.393831699,11.20132489
DS30DS30_6_1_VS_DS10DS30_3_1,128,-11.57374746,-4.064992317,0.73655157,4.907813234,8.78057821,11.73131086
DS30DS30_6_1_VS_DS10DS30_3_1,132,-11.53077563,-3.940373997,1.047037399,5.19457861,9.167324722,12.23264893
DS30DS30_6_1_VS_DS10DS30_3_1,136,-11.47347985,-3.802434407,1.248904754,5.490654551,9.496775454,12.66236727
DS30DS30_6_1_VS_DS10DS30_3_1,140,-11.44483196,-3.660913832,1.442005855,5.770830913,9.883521966,13.17802929
DS30DS30_6_1_VS_DS10DS30_3_1,144,-11.38753618,-3.56795143,1.586391219,6.049718119,10.22729664,13.5647758
DS30DS30_6_1_VS_DS10DS30_3_1,148,-11.38753618,-3.417979727,1.846786213,6.326599974,10.57107132,14.08043782
DS30DS30_6_1_VS_DS10DS30_3_1,152,-11.31591645,-3.32358493,2.066085809,6.609927604,11.07240939,14.45286038
DS30DS30_6_1_VS_DS10DS30_3_1,156,-11.25862067,-3.186504778,2.393817668,6.884087908,11.43050801,15.18338157
DS30DS30_6_1_VS_DS10DS30_3_1,160,-11.24429673,-3.090820826,2.642481351,7.163404834,11.84590241,15.6703957
DS30DS30_6_1_VS_DS10DS30_3_1,164,-11.18700095,-2.96491335,2.891861231,7.491423171,12.18967709,15.87093093
DS30DS30_6_1_VS_DS10DS30_3_1,168,-11.17267701,-2.859345877,2.981099408,7.763578124,12.51912782,16.31497322
DS30DS30_6_1_VS_DS10DS30_3_1,172,-11.15835306,-2.727279105,3.225895626,8.007085187,12.81993067,16.65874789
DS30DS30_6_1_VS_DS10DS30_3_1,176,-11.11538123,-2.59335022,3.462813674,8.27924014,13.24964901,17.03117046
DS30DS30_6_1_VS_DS10DS30_3_1,180,-11.11538123,-2.477183027,3.725944542,8.565719037,13.62207158,17.46088881
DS30DS30_6_1_VS_DS10DS30_3_1,184,-11.05808545,-2.328643719,3.862451736,8.83787399,13.93719837,18.00519871
DS30DS30_6_1_VS_DS10DS30_3_1,188,-11.01511361,-2.246997233,4.043649639,9.124352887,14.30962093,18.449241
DS30DS30_6_1_VS_DS10DS30_3_1,192,-10.92916994,-2.099174122,4.233585148,9.39650784,14.62474772,18.76436779
DS30DS30_6_1_VS_DS10DS30_3_1,196,-10.87187416,-2.016811439,4.417934319,9.668662793,14.93987451,19.05084669
DS30DS30_6_1_VS_DS10DS30_3_1,200,-10.81457838,-1.872999032,4.665452086,10.0554093,15.28364919,19.50921292
DS30DS30_6_1_VS_DS10DS30_3_1,204,-10.77160655,-1.798371279,4.834044918,10.29891637,15.62742386,19.99622705
DS30DS30_6_1_VS_DS10DS30_3_1,208,-10.77160655,-1.658856056,5.027418173,10.55674738,15.99984643,20.31135384
DS30DS30_6_1_VS_DS10DS30_3_1,212,-10.71431077,-1.570620556,5.305732422,10.84322627,16.28632533,20.59783273
DS30DS30_6_1_VS_DS10DS30_3_1,216,-10.69998682,-1.441991531,5.447682716,11.11538123,16.6301,21.18511447
DS30DS30_6_1_VS_DS10DS30_3_1,220,-10.6283671,-1.287436166,5.611548646,11.41618407,17.01684652,21.64348071
DS30DS30_6_1_VS_DS10DS30_3_1,224,-10.57107132,-1.204787004,5.831850918,11.68833902,17.36062119,22.05887511
DS30DS30_6_1_VS_DS10DS30_3_1,228,-9.95514169,-1.044215582,6.001446425,11.91752214,17.70439587,22.51724135
DS30DS30_6_1_VS_DS10DS30_3_1,232,-9.95514169,-0.959990786,6.263288137,12.20400104,18.0338466,22.87533997
DS30DS30_6_1_VS_DS10DS30_3_1,236,-9.940817746,-0.819916929,6.425005475,12.43318415,18.37762128,23.26208648
DS30DS30_6_1_VS_DS10DS30_3_1,240,-9.940817746,-0.745074317,6.644161832,12.71966305,18.70707201,23.6201851
DS30DS30_6_1_VS_DS10DS30_3_1,244,-9.897845911,-0.603195643,6.912449319,12.991818,19.06517063,24.09287529
DS30DS30_6_1_VS_DS10DS30_3_1,248,-9.840550131,-0.528080876,7.123441027,13.29262085,19.39462137,24.63718519
DS30DS30_6_1_VS_DS10DS30_3_1,252,-9.625690958,-0.389969399,7.362507667,13.55045185,19.7240721,25.12419932
DS30DS30_6_1_VS_DS10DS30_3_1,256,-9.611367013,-0.284696569,7.491423171,13.83693075,20.02487494,25.23879088
DS30DS30_6_1_VS_DS10DS30_3_1,260,-9.525423344,-0.16691693,7.720606289,14.05178993,20.35432567,25.75445289
DS30DS30_6_1_VS_DS10DS30_3_1,264,-9.525423344,-0.012046438,7.878169683,14.35259277,20.72674824,26.0122839
DS30DS30_6_1_VS_DS10DS30_3_1,268,-9.382183895,0.080600838,8.064380966,14.65339561,21.04187503,26.44200225
DS30DS30_6_1_VS_DS10DS30_3_1,272,-9.296240226,0.209129595,8.136000691,14.88257873,21.35700181,26.92901637
DS30DS30_6_1_VS_DS10DS30_3_1,276,-9.39650784,0.309612069,8.451127478,15.0974379,21.72942438,27.45900233
DS30DS30_6_1_VS_DS10DS30_3_1,280,-9.153000777,0.419104303,8.580042982,15.3839168,22.03022722,27.74548123
DS30DS30_6_1_VS_DS10DS30_3_1,284,-9.281916281,0.532993989,8.880845825,15.68471964,22.35967795,28.07493196
DS30DS30_6_1_VS_DS10DS30_3_1,288,-9.181648667,0.645795055,9.110028943,15.91390276,22.73210052,28.51897425
DS30DS30_6_1_VS_DS10DS30_3_1,292,-9.138676832,0.790925264,9.238944446,16.20038166,23.06155125,28.84842498
DS30DS30_6_1_VS_DS10DS30_3_1,296,-9.052733163,0.87308598,9.525423344,16.48686055,23.31938226,29.14922783
DS30DS30_6_1_VS_DS10DS30_3_1,300,-8.823550045,1.005340395,9.611367013,16.70171973,23.73477666,29.69353773
DS30DS30_6_1_VS_DS10DS30_3_1,304,-8.723282431,1.120748419,9.897845911,16.95955074,24.00693162,30.08028424
DS30DS30_6_1_VS_DS10DS30_3_1,308,-8.637338762,1.239952288,10.0554093,17.2030578,24.26476262,30.46703076
DS30DS30_6_1_VS_DS10DS30_3_1,312,-8.494099313,1.362307426,10.25594453,17.44656486,24.59421336,30.79648149
DS30DS30_6_1_VS_DS10DS30_3_1,316,-8.451127478,1.466184674,10.37053609,17.73304376,24.8950162,31.24052378
DS30DS30_6_1_VS_DS10DS30_3_1,320,-8.422479588,1.573771824,10.67133893,17.96222688,25.21014299,31.7561858
DS30DS30_6_1_VS_DS10DS30_3_1,324,-8.264916195,1.68120141,10.85755022,18.20573394,25.49662188,31.99969286
DS30DS30_6_1_VS_DS10DS30_3_1,328,-8.150324636,1.784333813,11.08673334,18.40626917,25.85472051,32.25752387
DS30DS30_6_1_VS_DS10DS30_3_1,332,-8.121676746,1.881736639,11.22997278,18.63545229,26.15552335,32.75886194
DS30DS30_6_1_VS_DS10DS30_3_1,336,-8.064380966,1.988736507,11.31591645,18.92193118,26.4276783,33.15993239
DS30DS30_6_1_VS_DS10DS30_3_1,340,-8.035733077,2.145440464,11.53077563,19.22273403,26.85739665,33.38911551
DS30DS30_6_1_VS_DS10DS30_3_1,344,-7.949789407,2.247999909,11.7456348,19.52353687,27.14387554,33.73289019
DS30DS30_6_1_VS_DS10DS30_3_1,348,-7.863845738,2.361875271,11.97481792,19.73839604,27.43035444,34.20558037
DS30DS30_6_1_VS_DS10DS30_3_1,352,-7.763578124,2.459994293,12.08940948,19.93893127,27.78845306,34.50638321
DS30DS30_6_1_VS_DS10DS30_3_1,356,-7.763578124,2.574012895,12.30426865,20.11081861,28.1179038,34.93610156
DS30DS30_6_1_VS_DS10DS30_3_1,360,-7.749254179,2.676858819,12.4475081,20.39729751,28.36141086,35.33717201
DS30DS30_6_1_VS_DS10DS30_3_1,364,-7.6919584,2.775837278,12.59074755,20.59783273,28.64788976,35.68094669
DS30DS30_6_1_VS_DS10DS30_3_1,368,-7.620338675,2.870375314,12.81993067,20.8413398,28.93436865,35.92445375
DS30DS30_6_1_VS_DS10DS30_3_1,372,-7.491423171,2.976515746,12.94884617,21.08484686,29.26381939,36.32552421
DS30DS30_6_1_VS_DS10DS30_3_1,376,-7.434127392,3.076067163,13.07776167,21.29970603,29.62191801,37.0560454
DS30DS30_6_1_VS_DS10DS30_3_1,380,-7.290887943,3.168026889,13.22100112,21.5432131,29.87974902,37.28522852
DS30DS30_6_1_VS_DS10DS30_3_1,384,-7.290887943,3.283907603,13.62207158,21.74374833,30.18055186,37.41414402
DS30DS30_6_1_VS_DS10DS30_3_1,388,-7.04738088,3.384891414,13.66504341,21.92995961,30.45270681,37.80089053
DS30DS30_6_1_VS_DS10DS30_3_1,392,-7.04738088,3.483869873,13.99449415,22.17346667,30.75350965,38.31655255
DS30DS30_6_1_VS_DS10DS30_3_1,396,-6.961437211,3.602472137,14.13773359,22.38832584,31.0543125,38.47411594
DS30DS30_6_1_VS_DS10DS30_3_1,400,-6.875493542,3.704172146,14.12340965,22.58886107,31.26917167,38.78924273
DS10DS30_3_1_VS_DS10DS30_2_1,0,-13.39288846,-8.350859864,-6.087676573,-4.772595194,-3.917885403,-3.31312845
DS10DS30_3_1_VS_DS10DS30_2_1,4,-13.39288846,-8.27924014,-5.915789235,-4.527512497,-3.58872115,-2.945289546
DS10DS30_3_1_VS_DS10DS30_2_1,8,-13.39288846,-8.236268305,-5.772549786,-4.288589097,-3.31585,-2.585901769
DS10DS30_3_1_VS_DS10DS30_2_1,12,-13.33559268,-8.064380966,-5.59736794,-4.053103443,-2.99613955,-2.212333286
DS10DS30_3_1_VS_DS10DS30_2_1,16,-13.2782969,-8.007085187,-5.421040179,-3.782094406,-2.685023467,-1.82945424
DS10DS30_3_1_VS_DS10DS30_2_1,20,-13.2782969,-7.863845738,-5.247290727,-3.52626875,-2.353280904,-1.432967446
DS10DS30_3_1_VS_DS10DS30_2_1,24,-13.26397296,-7.734930234,-5.076549304,-3.276459151,-2.016668199,-1.051520794
DS10DS30_3_1_VS_DS10DS30_2_1,28,-13.17802929,-7.63466262,-4.900078303,-3.017338989,-1.668453099,-0.655721549
DS10DS30_3_1_VS_DS10DS30_2_1,32,-13.10640956,-7.520071061,-4.724466739,-2.762802488,-1.336280818,-0.252688712
DS10DS30_3_1_VS_DS10DS30_2_1,36,-13.09208562,-7.405479502,-4.552149682,-2.509984861,-1.006257128,0.129688997
DS10DS30_3_1_VS_DS10DS30_2_1,40,-12.991818,-7.305211888,-4.372240935,-2.254015966,-0.649089562,0.523225059
DS10DS30_3_1_VS_DS10DS30_2_1,44,-12.90587434,-7.133324549,-4.204221061,-2.016381721,-0.327803479,0.924252543
DS10DS30_3_1_VS_DS10DS30_2_1,48,-12.84857856,-7.04738088,-4.032190483,-1.768147756,0.02490934,1.300184477
DS10DS30_3_1_VS_DS10DS30_2_1,52,-12.79128278,-6.961437211,-3.863884131,-1.506306043,0.349504255,1.697387468
DS10DS30_3_1_VS_DS10DS30_2_1,56,-12.733987,-6.803873817,-3.694002145,-1.268528558,0.675260842,2.085996093
DS10DS30_3_1_VS_DS10DS30_2_1,60,-12.733987,-6.760901983,-3.525122835,-1.007976001,1.001644817,2.493512324
DS10DS30_3_1_VS_DS10DS30_2_1,64,-12.69101516,-6.589014644,-3.356816482,-0.765758093,1.32539462,2.896158415
DS10DS30_3_1_VS_DS10DS30_2_1,68,-12.66236727,-6.531718864,-3.182207594,-0.503916381,1.67360972,3.300666618
DS10DS30_3_1_VS_DS10DS30_2_1,72,-12.60507149,-6.374155471,-3.024500961,-0.227020202,1.999479466,3.699445244
DS10DS30_3_1_VS_DS10DS30_2_1,76,-12.5764236,-6.259563912,-2.847170523,0.026413354,2.331794987,4.092494291
DS10DS30_3_1_VS_DS10DS30_2_1,80,-12.53345177,-6.159296298,-2.639186844,0.280247982,2.660672761,4.483108268
DS10DS30_3_1_VS_DS10DS30_2_1,84,-12.4475081,-6.030380794,-2.456986265,0.536474708,2.990696451,4.851376891
DS10DS30_3_1_VS_DS10DS30_2_1,88,-12.3185926,-5.93011318,-2.28667456,0.813514125,3.322725493,5.239269318
DS10DS30_3_1_VS_DS10DS30_2_1,92,-12.30426865,-5.810365,-2.112925109,1.073866148,3.648881718,5.628880619
DS10DS30_3_1_VS_DS10DS30_2_1,96,-12.24697287,-5.694484286,-1.944332278,1.318375887,3.976183859,6.315284057
DS10DS30_3_1_VS_DS10DS30_2_1,100,-12.18967709,-5.599803011,-1.776742123,1.570190838,4.299045576,6.614081548
DS10DS30_3_1_VS_DS10DS30_2_1,104,-12.17535315,-5.444244969,-1.612446475,1.829740719,4.629069266,6.913308756
DS10DS30_3_1_VS_DS10DS30_2_1,108,-12.11805737,-5.368471301,-1.410622092,2.103041587,4.953076899,7.419803447
DS10DS30_3_1_VS_DS10DS30_2_1,112,-12.11805737,-5.22064819,-1.232575457,2.353424143,5.278803406,7.591690785
DS10DS30_3_1_VS_DS10DS30_2_1,116,-12.10373342,-5.118661702,-1.08360643,2.601514869,5.598657095,8.19329647
DS10DS30_3_1_VS_DS10DS30_2_1,120,-12.06076159,-5.013667186,-0.912721768,2.864788976,5.886711627,8.708958486
DS10DS30_3_1_VS_DS10DS30_2_1,124,-12.00346581,-4.900078303,-0.329636943,3.123049702,6.218167711,9.324888116
DS10DS30_3_1_VS_DS10DS30_2_1,128,-11.96049397,-4.779757166,-0.579933556,3.37300254,6.547761683,9.597043068
DS10DS30_3_1_VS_DS10DS30_2_1,132,-11.96049397,-4.690805469,-0.096385825,3.617655518,6.877212415,10.01243747
DS10DS30_3_1_VS_DS10DS30_2_1,136,-11.91752214,-4.559884613,0.163579451,3.87462709,7.161972439,10.41350793
DS10DS30_3_1_VS_DS10DS30_2_1,140,-11.93184608,-4.452741505,0.312147407,4.12916359,7.491423171,10.72863471
DS10DS30_3_1_VS_DS10DS30_2_1,144,-11.88887425,-4.342017411,0.350650171,4.380692062,7.820873904,11.18700095
DS10DS30_3_1_VS_DS10DS30_2_1,148,-11.88887425,-4.246476699,0.653578686,4.624915322,8.150324636,11.55942352
DS10DS30_3_1_VS_DS10DS30_2_1,152,-11.81725452,-4.111258659,0.889230498,4.888619148,8.823550045,11.8745503
DS10DS30_3_1_VS_DS10DS30_2_1,156,-11.73131086,-4.032476962,1.033959637,5.123531844,9.195972612,12.61939544
DS10DS30_3_1_VS_DS10DS30_2_1,160,-11.65969113,-3.895969767,1.181696805,5.374200879,9.611367013,12.89155039
DS10DS30_3_1_VS_DS10DS30_2_1,164,-11.58807141,-3.806445112,1.361920679,5.675003721,10.11270508,13.24964901
DS10DS30_3_1_VS_DS10DS30_2_1,168,-11.54509957,-3.693142708,1.598838727,5.876111907,10.39918398,13.65071947
DS10DS30_3_1_VS_DS10DS30_2_1,172,-11.48780379,-3.576832276,1.722454372,6.141964324,10.57107132,13.93719837
DS10DS30_3_1_VS_DS10DS30_2_1,176,-11.48780379,-3.481005084,1.938029742,6.370574485,11.01511361,14.32394488
DS10DS30_3_1_VS_DS10DS30_2_1,180,-11.48780379,-3.369851272,2.125959899,6.646310424,11.44483196,14.79663506
DS10DS30_3_1_VS_DS10DS30_2_1,184,-11.44483196,-3.259127178,2.314176535,6.875493542,11.65969113,15.26932524
DS10DS30_3_1_VS_DS10DS30_2_1,188,-11.41618407,-3.167883649,2.477183027,7.147648494,12.07508553,15.64174781
DS10DS30_3_1_VS_DS10DS30_2_1,192,-11.41618407,-3.045127442,2.72584671,7.376831612,12.33291654,16.02849432
DS10DS30_3_1_VS_DS10DS30_2_1,196,-11.20132489,-2.964626871,2.950016448,7.591690785,12.59074755,16.372269
DS10DS30_3_1_VS_DS10DS30_2_1,200,-11.15835306,-2.834565452,3.113739138,8.164648581,13.06343773,16.65874789
DS10DS30_3_1_VS_DS10DS30_2_1,204,-11.17267701,-2.755640516,3.305250281,8.436803533,13.37856452,17.14576202
DS10DS30_3_1_VS_DS10DS30_2_1,208,-11.14402912,-2.628443885,3.4196986,8.623014817,13.66504341,17.53250853
DS10DS30_3_1_VS_DS10DS30_2_1,212,-11.08673334,-2.551094583,3.826785114,8.895169769,13.9801702,17.97655082
DS10DS30_3_1_VS_DS10DS30_2_1,216,-11.01511361,-2.421606121,3.885083569,9.124352887,14.30962093,18.40626917
DS10DS30_3_1_VS_DS10DS30_2_1,220,-10.92916994,-2.306871323,4.026890624,9.439479675,14.75366322,18.69274807
DS10DS30_3_1_VS_DS10DS30_2_1,224,-10.87187416,-2.195144553,4.218258527,9.654338848,15.06879001,19.13679036
DS10DS30_3_1_VS_DS10DS30_2_1,228,-10.81457838,-2.071385669,4.372670653,9.883521966,15.46986047,19.5665087
DS10DS30_3_1_VS_DS10DS30_2_1,232,-10.81457838,-1.982433971,4.554011795,10.15567692,15.74201542,19.88163549
DS10DS30_3_1_VS_DS10DS30_2_1,236,-10.74295866,-1.859391285,4.699686315,10.38486004,16.05714221,20.31135384
DS10DS30_3_1_VS_DS10DS30_2_1,240,-10.74295866,-1.761558741,4.880024781,10.65701499,16.35794505,20.74107218
DS10DS30_3_1_VS_DS10DS30_2_1,244,-10.72863471,-1.653412957,5.079270854,11.08673334,16.74469156,21.07052292
DS10DS30_3_1_VS_DS10DS30_2_1,248,-10.68566288,-1.557012808,5.237693684,11.41618407,17.03117046,21.50024126
DS10DS30_3_1_VS_DS10DS30_2_1,252,-10.65701499,-1.43955646,5.483922297,11.55942352,17.36062119,21.90131172
DS10DS30_3_1_VS_DS10DS30_2_1,256,-10.59971921,-1.355474904,5.654950198,11.81725452,17.67574798,22.31670612
DS10DS30_3_1_VS_DS10DS30_2_1,260,-10.59971921,-1.232288978,5.865798667,12.0321137,17.96222688,22.7893963
DS10DS30_3_1_VS_DS10DS30_2_1,264,-10.57107132,-1.084322627,5.998724876,12.36156443,18.37762128,23.03290336
DS10DS30_3_1_VS_DS10DS30_2_1,268,-10.25594453,-1.012989382,6.33533758,12.69101516,18.75004385,23.39100199
DS10DS30_3_1_VS_DS10DS30_2_1,272,-9.98378958,-0.865882468,6.467690831,12.92019828,18.99355091,23.87801611
DS10DS30_3_1_VS_DS10DS30_2_1,276,-10.39918398,-0.795480279,6.679541976,13.10640956,19.45191714,24.29341051
DS10DS30_3_1_VS_DS10DS30_2_1,280,-9.926493801,-0.65536345,6.725521839,13.39288846,19.76704393,24.72312886
DS10DS30_3_1_VS_DS10DS30_2_1,284,-10.28459242,-0.593870755,7.031051583,13.70801525,20.02487494,25.0239317
DS10DS30_3_1_VS_DS10DS30_2_1,288,-10.22729664,-0.45471363,7.233592164,13.92287442,20.45459329,25.4393261
DS10DS30_3_1_VS_DS10DS30_2_1,292,-10.2129727,-0.335595705,7.290887943,14.19502937,20.74107218,25.89769234
DS10DS30_3_1_VS_DS10DS30_2_1,296,-10.06973325,-0.232782725,7.534395006,14.59609983,20.95593136,26.24146702
DS10DS30_3_1_VS_DS10DS30_2_1,300,-9.611367013,-0.115049925,7.720606289,14.810959,21.50024126,26.65686142
DS10DS30_3_1_VS_DS10DS30_2_1,304,-9.42515573,-0.002449395,7.849521793,14.98284634,21.75807227,26.98631215
DS10DS30_3_1_VS_DS10DS30_2_1,308,-9.42515573,0.082434303,8.093028856,15.2550013,21.9586075,27.31576288
DS10DS30_3_1_VS_DS10DS30_2_1,312,-9.253268391,0.191095749,8.22194436,15.5128323,22.23076245,27.77412912
DS10DS30_3_1_VS_DS10DS30_2_1,316,-9.238944446,0.287997236,8.479775368,15.7993112,22.57453713,28.14655169
DS10DS30_3_1_VS_DS10DS30_2_1,320,-9.138676832,0.398449175,8.651662706,16.20038166,23.00425547,28.61924187
DS10DS30_3_1_VS_DS10DS30_2_1,324,-9.038409218,0.5084141,8.86652188,16.34362111,23.29073437,28.9486926
DS10DS30_3_1_VS_DS10DS30_2_1,328,-8.8092261,0.626371786,9.081381053,16.6301,23.63450905,29.29246728
DS10DS30_3_1_VS_DS10DS30_2_1,332,-8.694634541,0.727241005,9.296240226,16.84495918,23.97828373,29.72218562
DS10DS30_3_1_VS_DS10DS30_2_1,336,-8.766254266,0.862941762,9.511099399,17.10279018,24.22179079,30.12325608
DS10DS30_3_1_VS_DS10DS30_2_1,340,-8.680310596,0.970295432,9.725958572,17.44656486,24.65150914,30.53865048
DS10DS30_3_1_VS_DS10DS30_2_1,344,-8.651662706,1.109174672,9.912169856,17.89060715,24.96663592,30.85377727
DS10DS30_3_1_VS_DS10DS30_2_1,348,-8.651662706,1.195963454,10.09838114,18.07681844,25.23879088,31.16890406
DS10DS30_3_1_VS_DS10DS30_2_1,352,-8.580042982,1.334533296,10.35621215,18.23438183,25.62553739,31.55565057
DS10DS30_3_1_VS_DS10DS30_2_1,356,-8.565719037,1.432523403,10.54242343,18.29167761,26.04093179,32.07131258
DS10DS30_3_1_VS_DS10DS30_2_1,360,-8.508423258,1.57205295,10.59971921,18.69274807,26.19849518,32.45805909
DS10DS30_3_1_VS_DS10DS30_2_1,364,-8.451127478,1.655991267,10.82890233,18.97922696,26.52794591,32.77318588
DS10DS30_3_1_VS_DS10DS30_2_1,368,-8.350859864,1.794074096,11.0437615,19.25138192,26.81442481,33.10263661
DS10DS30_3_1_VS_DS10DS30_2_1,372,-8.350859864,1.885317625,11.24429673,19.53786081,27.21549527,33.46073524
DS10DS30_3_1_VS_DS10DS30_2_1,376,-8.27924014,2.014233129,11.27294462,19.86731155,27.60224178,33.77586202
DS10DS30_3_1_VS_DS10DS30_2_1,380,-8.236268305,2.10733877,11.50212774,20.12514255,27.80277701,34.19125642
DS10DS30_3_1_VS_DS10DS30_2_1,384,-8.236268305,2.25301329,11.71698691,20.21108622,28.13222774,34.6925945
DS10DS30_3_1_VS_DS10DS30_2_1,388,-8.150324636,2.339529917,11.90319819,20.48324118,28.50465031,35.15096073
DS10DS30_3_1_VS_DS10DS30_2_1,392,-8.150324636,2.469877815,12.17535315,20.76972007,28.83410104,35.50905935
DS10DS30_3_1_VS_DS10DS30_2_1,396,-7.992761242,2.566564443,12.39021232,20.98457925,29.16355177,35.78121431
DS10DS30_3_1_VS_DS10DS30_2_1,400,-7.935465463,2.693331355,12.50480388,21.2567342,29.55029828,36.23958054
