Configuration,Pressure,Theta1,Theta2,Theta3,Theta4,Theta5,Theta6
DS10DS10_0_1,0,-13.57909974,-8.307888029,-6.016056849,-4.715442654,-3.955700618,-3.33404141
DS10DS10_0_1,4,-13.57909974,-8.307888029,-5.786873731,-4.418650516,-3.589007629,-2.836714044
DS10DS10_0_1,8,-13.52180397,-8.021409132,-5.602381321,-4.124150209,-3.123765899,-2.337094846
DS10DS10_0_1,12,-13.46450819,-7.964113352,-5.39726243,-3.788969899,-2.722122485,-1.830027198
DS10DS10_0_1,16,-13.40721241,-7.734930234,-5.094740714,-3.423422826,-2.283236814,-1.274831094
DS10DS10_0_1,20,-13.46450819,-7.677634455,-4.84894182,-3.101993503,-1.838621565,-0.758023163
DS10DS10_0_1,24,-13.40721241,-7.448451337,-4.629498985,-2.772542771,-1.399162936,-0.20987444
DS10DS10_0_1,28,-12.54777571,-7.391155557,-4.411202065,-2.41157936,-0.939650784,0.336383522
DS10DS10_0_1,32,-13.00614195,-7.161972439,-4.13962007,-2.087858205,-0.479336491,0.877771342
DS10DS10_0_1,36,-13.00614195,-7.04738088,-3.894394134,-1.720592259,-0.036205203,1.438124066
DS10DS10_0_1,40,-12.94884617,-6.875493542,-3.682399749,-1.401454767,0.430921558,1.987590591
DS10DS10_0_1,44,-12.89155039,-6.703606203,-3.395347894,-1.044502061,0.894960076,2.522733172
DS10DS10_0_1,48,-12.89155039,-6.531718864,-3.146111253,-0.689268228,1.347023776,3.068188993
DS10DS10_0_1,52,-12.83425461,-6.417127305,-2.884842498,-0.334836535,1.79564973,3.618801434
DS10DS10_0_1,56,-13.23532507,-6.187944187,-2.641908393,-0.000942516,2.234535401,4.148787395
DS10DS10_0_1,60,-12.49047993,-6.073352628,-2.419600769,0.32962262,2.68430727,4.681638144
DS10DS10_0_1,64,-12.43318415,-5.90146529,-2.181250326,0.680100903,3.125484772,5.232250585
DS10DS10_0_1,68,-12.43318415,-5.729577951,-1.936597348,1.028459242,3.570100021,5.786873731
DS10DS10_0_1,72,-12.37588837,-5.614413434,-1.641524083,1.34874265,4.006120904,6.302535746
DS10DS10_0_1,76,-12.3185926,-5.405856797,-1.406611387,1.681058171,4.448444321,6.818197762
DS10DS10_0_1,80,-11.68833902,-5.286108618,-1.18487672,2.033427215,4.880454499,7.333859778
DS10DS10_0_1,84,-12.66236727,-5.079270854,-0.935640079,2.342251466,5.307881014,7.849521793
DS10DS10_0_1,88,-11.91752214,-4.98415986,-0.711613582,2.693474595,5.729577951,8.365183809
DS10DS10_0_1,92,-11.91752214,-4.803678154,-0.417800824,3.415401417,6.187944187,8.880845825
DS10DS10_0_1,96,-11.86022636,-4.696535047,-0.196639115,3.34435465,6.589014644,9.39650784
DS10DS10_0_1,100,-11.80293058,-4.552149682,0.010954953,3.646303408,7.04738088,9.854874076
DS10DS10_0_1,104,-11.7456348,-4.360781779,0.285447574,3.959138364,7.448451337,10.37053609
DS10DS10_0_1,108,-11.00078967,-4.268535574,0.492399929,4.898216191,8.365183809,10.88619811
DS10DS10_0_1,112,-12.08940948,-4.057687105,0.707029919,4.612883209,8.880845825,12.08940948
DS10DS10_0_1,116,-11.40186012,-3.960857238,0.913867683,4.938896194,9.339212061,12.66236727
DS10DS10_0_1,120,-11.34456434,-3.791834688,1.187741509,5.90146529,9.797578297,13.06343773
DS10DS10_0_1,124,-11.34456434,-3.693858905,1.386557864,5.600662447,10.19864875,13.57909974
DS10DS10_0_1,128,-11.28726856,-3.539160301,1.575633937,5.90146529,10.59971921,13.9801702
DS10DS10_0_1,132,-11.22997278,-3.397066767,1.842059311,6.990085101,11.00078967,14.49583222
DS10DS10_0_1,136,-10.59971921,-3.246951825,2.039729751,6.531718864,11.57374746,15.01149423
DS10DS10_0_1,140,-11.57374746,-3.104285334,2.283809771,7.906817573,12.14670526,15.69904359
DS10DS10_0_1,144,-10.88619811,-2.95989997,2.487209789,7.161972439,12.49047993,16.5011845
DS10DS10_0_1,148,-10.82890233,-2.818379394,2.680296566,8.25059225,12.83425461,16.67307184
DS10DS10_0_1,152,-10.82890233,-2.690609806,2.922084755,7.734930234,13.29262085,17.07414229
DS10DS10_0_1,156,-10.71431077,-2.571434585,3.132933224,9.167324722,13.6936913,17.58980431
DS10DS10_0_1,160,-10.71431077,-2.452259363,3.303674647,9.281916281,14.03746598,18.04817055
DS10DS10_0_1,164,-10.08405719,-2.326208648,3.56780819,9.854874076,14.553128,18.449241
DS10DS10_0_1,168,-10.14135297,-2.177239621,3.759176094,9.797578297,14.72501533,19.0221988
DS10DS10_0_1,172,-10.37053609,-2.040875666,3.941949631,10.02676141,15.35526891,19.36597348
DS10DS10_0_1,176,-10.31324031,-1.892479597,4.200926554,10.14135297,15.75633937,19.93893127
DS10DS10_0_1,180,-10.31324031,-1.786482405,4.387137837,10.19864875,16.04281826,20.45459329
DS10DS10_0_1,184,-10.25594453,-1.63980521,4.607153631,10.54242343,16.5011845,20.85566374
DS10DS10_0_1,188,-10.19864875,-1.522348862,4.810553648,10.71431077,16.90225496,21.2567342
DS10DS10_0_1,192,-9.682986738,-1.3928604,5.03859085,10.82890233,17.24602963,21.60050888
DS10DS10_0_1,196,-9.682986738,-1.284571377,5.229385796,12.0321137,17.64710009,22.28805823
DS10DS10_0_1,200,-9.854874076,-1.147061506,5.448255674,12.0321137,18.10546633,22.86101603
DS10DS10_0_1,204,-9.854874076,-1.065128541,5.647644987,13.00614195,18.33464944,23.31938226
DS10DS10_0_1,208,-9.854874076,-0.917878388,5.84416951,13.52180397,18.90760724,23.72045272
DS10DS10_0_1,212,-9.740282517,-0.808443449,6.016056849,13.63639552,19.3086777,24.00693162
DS10DS10_0_1,216,-9.682986738,-0.646869351,6.245239967,13.75098708,19.65245237,24.57988941
DS10DS10_0_1,220,-9.625690958,-0.500994296,6.417127305,13.75098708,19.93893127,25.03825565
DS10DS10_0_1,224,-9.854874076,-0.398091076,6.646310424,14.03746598,20.28270595,25.49662188
DS10DS10_0_1,228,-9.854874076,-0.269633938,7.505747116,14.09476176,20.79836796,25.95498812
DS10DS10_0_1,232,-9.854874076,-0.120206545,7.04738088,14.38124066,21.08484686,26.2987628
DS10DS10_0_1,236,-9.854874076,0.002616125,7.849521793,14.61042378,21.42862154,26.69983325
DS10DS10_0_1,240,-9.854874076,0.162834605,7.448451337,15.46986047,21.88698777,27.21549527
DS10DS10_0_1,244,-9.281916281,0.262185487,7.620338675,15.69904359,22.23076245,27.6738615
DS10DS10_0_1,248,-9.224620502,0.399408879,8.365183809,16.04281826,22.51724135,28.18952352
DS10DS10_0_1,252,-9.224620502,0.509531367,8.021409132,16.15740982,22.97560758,28.59059398
DS10DS10_0_1,256,-9.224620502,0.642285688,8.25059225,16.44388872,23.2047907,28.93436865
DS10DS10_0_1,260,-9.39650784,0.788962884,9.110028943,16.7876634,23.66315694,29.27814333
DS10DS10_0_1,264,-9.39650784,0.89381416,9.110028943,17.18873385,24.0642274,29.73650957
DS10DS10_0_1,268,-9.339212061,1.042210229,9.339212061,17.58980431,24.40800207,30.25217158
DS10DS10_0_1,272,-8.880845825,1.141904886,9.740282517,17.76169165,24.69448097,30.65324204
DS10DS10_0_1,276,-8.823550045,1.278268841,10.02676141,18.27735366,25.15284721,30.99701672
DS10DS10_0_1,280,-8.823550045,1.358482932,10.19864875,18.56383256,25.55391766,31.51267873
DS10DS10_0_1,284,-8.938141604,2.025405806,10.48512765,18.90760724,25.725805,31.97104497
DS10DS10_0_1,288,-8.938141604,1.658139859,10.82890233,18.90760724,26.18417124,32.4294112
DS10DS10_0_1,292,-8.880845825,2.45054049,11.00078967,19.25138192,26.64253747,32.83048166
DS10DS10_0_1,296,-8.880845825,2.821817141,11.17267701,19.59515659,27.15819949,33.17425634
DS10DS10_0_1,300,-8.422479588,2.869372638,11.34456434,19.82433971,27.33008683,33.63262257
DS10DS10_0_1,304,-8.365183809,2.869372638,11.63104324,19.93893127,27.73115728,34.26287615
DS10DS10_0_1,308,-8.365183809,2.959327012,11.86022636,20.62648062,27.9603404,34.26287615
DS10DS10_0_1,312,-8.365183809,3.146111253,12.0321137,20.6837764,28.41870664,34.89312972
DS10DS10_0_1,316,-8.422479588,3.332322536,12.20400104,20.79836796,28.87707287,35.17960862
DS10DS10_0_1,320,-8.422479588,3.515669031,12.3185926,21.02755108,29.22084755,35.69527064
DS10DS10_0_1,324,-8.422479588,3.69786961,12.54777571,21.2567342,29.50732645,36.21093265
DS10DS10_0_1,328,-7.964113352,3.785532152,12.71966305,21.48591732,29.90839691,36.49741155
DS10DS10_0_1,332,-7.906817573,3.923042023,12.94884617,21.65780466,30.13758002,37.07036934
DS10DS10_0_1,336,-7.906817573,4.007266819,13.23532507,22.11617089,30.4813547,37.58603136
DS10DS10_0_1,340,-7.906817573,4.309788535,13.52180397,22.28805823,30.88242516,37.81521448
DS10DS10_0_1,344,-7.906817573,4.441568828,13.80828286,22.45994557,31.28349561,38.15898916
DS10DS10_0_1,348,-7.964113352,4.534387991,13.9801702,22.97560758,31.62727029,38.50276383
DS10DS10_0_1,352,-7.964113352,4.673616735,14.15205754,23.26208648,31.97104497,38.96113007
DS10DS10_0_1,356,-7.906817573,5.031715357,14.553128,24.40800207,32.20022809,39.36220053
DS10DS10_0_1,360,-7.505747116,5.119950857,14.83960689,23.7777485,32.65859432,39.76327098
DS10DS10_0_1,364,-7.505747116,5.2958489,15.06879001,24.40800207,33.002369,40.278933
DS10DS10_0_1,368,-7.505747116,5.337674819,15.18338157,24.40800207,33.34614368,40.45082034
DS10DS10_0_1,372,-7.448451337,5.329080453,15.35526891,24.46529785,33.74721413,40.85189079
DS10DS10_0_1,376,-7.505747116,5.490654551,15.46986047,24.80907253,34.09098881,41.31025703
DS10DS10_0_1,380,-7.505747116,5.572587515,15.69904359,25.09555143,34.43476349,41.76862327
DS10DS10_0_1,384,-7.10467666,5.655093438,16.04281826,25.32473454,34.72124238,42.16969372
DS10DS10_0_1,388,-7.04738088,5.84416951,16.32929716,25.84039656,35.06501706,42.5134684
DS10DS10_0_1,392,-7.04738088,5.90146529,16.5011845,25.89769234,35.40879174,42.85724308
DS10DS10_0_1,396,-7.04738088,6.073352628,16.67307184,25.95498812,35.69527064,43.25831353
DS10DS10_0_1,400,-7.04738088,6.245239967,16.55848028,26.41335436,35.86715798,43.60208821
DS10DS10_2_0,0,-14.49583222,-8.938141604,-6.474423085,-5.090157052,-4.175716411,-3.46925945
DS10DS10_2_0,4,-14.553128,-8.995437384,-6.703606203,-5.358874258,-4.516626299,-3.9029885
DS10DS10_2_0,8,-14.553128,-9.167324722,-6.932789321,-5.698065273,-4.932593658,-4.451882068
DS10DS10_2_0,12,-14.49583222,-9.224620502,-7.161972439,-6.073352628,-5.398408346,-5.022548032
DS10DS10_2_0,16,-14.49583222,-9.339212061,-7.333859778,-6.359831526,-5.729577951,-5.445963843
DS10DS10_2_0,20,-14.553128,-9.511099399,-7.563042896,-6.646310424,-6.130648408,-6.016056849
DS10DS10_2_0,24,-14.49583222,-9.568395179,-7.792226014,-6.932789321,-6.531718864,-6.417127305
DS10DS10_2_0,28,-14.49583222,-9.740282517,-8.021409132,-7.276563998,-6.932789321,-6.932789321
DS10DS10_2_0,32,-14.49583222,-9.854874076,-8.25059225,-7.563042896,-7.276563998,-7.391155557
DS10DS10_2_0,36,-14.49583222,-9.969465635,-8.479775368,-7.849521793,-7.677634455,-7.849521793
DS10DS10_2_0,40,-14.49583222,-10.02676141,-8.651662706,-8.136000691,-8.078704911,-8.365183809
DS10DS10_2_0,44,-14.49583222,-10.14135297,-8.880845825,-8.422479588,-8.422479588,-8.823550045
DS10DS10_2_0,48,-14.49583222,-10.25594453,-9.052733163,-8.708958486,-8.823550045,-9.281916281
DS10DS10_2_0,52,-14.49583222,-10.37053609,-9.281916281,-9.052733163,-9.167324722,-9.797578297
DS10DS10_2_0,56,-14.49583222,-10.42783187,-9.511099399,-9.281916281,-9.568395179,-10.25594453
DS10DS10_2_0,60,-14.49583222,-10.59971921,-9.740282517,-9.625690958,-9.969465635,-10.77160655
DS10DS10_2_0,64,-14.49583222,-10.71431077,-9.912169856,-9.912169856,-10.31324031,-11.17267701
DS10DS10_2_0,68,-14.49583222,-10.82890233,-10.14135297,-10.19864875,-10.71431077,-11.63104324
DS10DS10_2_0,72,-14.49583222,-10.94349389,-10.37053609,-10.48512765,-11.40186012,-12.08940948
DS10DS10_2_0,76,-14.49583222,-11.05808545,-10.54242343,-10.71431077,-11.4591559,-12.54777571
DS10DS10_2_0,80,-14.49583222,-11.17267701,-10.77160655,-11.00078967,-11.80293058,-12.94884617
DS10DS10_2_0,84,-14.49583222,-11.28726856,-11.00078967,-11.28726856,-12.14670526,-13.40721241
DS10DS10_2_0,88,-14.49583222,-11.34456434,-11.17267701,-11.57374746,-12.54777571,-13.92287442
DS10DS10_2_0,92,-14.49583222,-11.4591559,-11.40186012,-11.86022636,-12.89155039,-14.32394488
DS10DS10_2_0,96,-14.49583222,-11.57374746,-11.63104324,-12.14670526,-13.23532507,-14.78231111
DS10DS10_2_0,100,-14.43853644,-11.68833902,-11.7456348,-12.43318415,-13.57909974,-15.18338157
DS10DS10_2_0,104,-14.49583222,-11.7456348,-11.97481792,-12.66236727,-13.92287442,-15.64174781
DS10DS10_2_0,108,-14.49583222,-11.86022636,-12.20400104,-12.94884617,-14.2666491,-16.10011404
DS10DS10_2_0,112,-15.18338157,-11.97481792,-12.37588837,-13.23532507,-14.66771956,-16.55848028
DS10DS10_2_0,116,-15.18338157,-12.08940948,-12.60507149,-13.52180397,-15.01149423,-16.95955074
DS10DS10_2_0,120,-15.29797313,-12.14670526,-12.77695883,-13.75098708,-15.29797313,-17.36062119
DS10DS10_2_0,124,-15.29797313,-12.26129682,-12.94884617,-13.9801702,-15.64174781,-17.81898743
DS10DS10_2_0,128,-15.35526891,-12.37588837,-13.17802929,-14.20935332,-16.32929716,-18.27735366
DS10DS10_2_0,132,-15.46986047,-12.43318415,-13.40721241,-14.49583222,-16.84495918,-18.62112834
DS10DS10_2_0,136,-15.46986047,-12.60507149,-13.57909974,-14.72501533,-17.24602963,-19.07949458
DS10DS10_2_0,140,-15.52715625,-12.66236727,-13.75098708,-14.95419845,-17.70439587,-19.48056503
DS10DS10_2_0,144,-15.75633937,-12.77695883,-13.9801702,-15.18338157,-17.64710009,-19.93893127
DS10DS10_2_0,148,-15.81363515,-12.89155039,-14.15205754,-15.41256469,-18.27735366,-20.28270595
DS10DS10_2_0,152,-15.98552248,-13.00614195,-14.32394488,-15.69904359,-18.56383256,-20.74107218
DS10DS10_2_0,156,-16.04281826,-13.12073351,-14.553128,-15.9282267,-18.90760724,-21.14214264
DS10DS10_2_0,160,-16.04281826,-13.17802929,-14.72501533,-16.15740982,-19.13679036,-21.48591732
DS10DS10_2_0,164,-16.04281826,-13.34991663,-14.89690267,-16.38659294,-19.59515659,-21.88698777
DS10DS10_2_0,168,-16.04281826,-13.40721241,-15.06879001,-16.61577606,-19.88163549,-22.28805823
DS10DS10_2_0,172,-16.04281826,-13.52180397,-15.29797313,-16.84495918,-20.22541017,-23.26208648
DS10DS10_2_0,176,-16.2147056,-13.57909974,-15.46986047,-17.07414229,-20.56918485,-23.09019914
DS10DS10_2_0,180,-16.2147056,-13.6936913,-15.64174781,-17.36062119,-20.9702553,-23.4912696
DS10DS10_2_0,184,-16.2147056,-13.80828286,-15.81363515,-17.58980431,-21.19943842,-24.46529785
DS10DS10_2_0,188,-16.04281826,-13.92287442,-15.98552248,-18.27735366,-21.5432131,-24.29341051
DS10DS10_2_0,192,-16.04281826,-13.9801702,-16.15740982,-18.27735366,-21.88698777,-24.63718519
DS10DS10_2_0,196,-16.15740982,-14.09476176,-16.38659294,-18.449241,-22.17346667,-24.98095987
DS10DS10_2_0,200,-16.27200138,-14.15205754,-16.55848028,-18.67842412,-22.51724135,-26.0122839
DS10DS10_2_0,204,-16.27200138,-14.2666491,-16.73036762,-18.67842412,-22.80372025,-26.47065014
DS10DS10_2_0,208,-16.2147056,-14.38124066,-16.95955074,-18.85031146,-23.14749492,-26.18417124
DS10DS10_2_0,212,-16.2147056,-14.43853644,-17.07414229,-19.25138192,-23.4912696,-27.15819949
DS10DS10_2_0,216,-16.27200138,-14.553128,-17.30332541,-19.65245237,-23.83504428,-27.55926995
DS10DS10_2_0,220,-16.27200138,-14.66771956,-17.47521275,-20.39729751,-24.0642274,-27.9603404
DS10DS10_2_0,224,-16.32929716,-14.72501533,-17.64710009,-20.45459329,-24.40800207,-28.2468193
DS10DS10_2_0,228,-16.38659294,-14.83960689,-17.81898743,-20.45459329,-24.75177675,-28.64788976
DS10DS10_2_0,232,-16.5011845,-14.89690267,-17.99087477,-20.6837764,-25.21014299,-29.10625599
DS10DS10_2_0,236,-16.5011845,-15.01149423,-18.16276211,-21.08484686,-25.32473454,-29.45003067
DS10DS10_2_0,240,-16.5011845,-15.12608579,-18.33464944,-21.37132576,-25.66850922,-29.85110113
DS10DS10_2_0,244,-16.5011845,-15.18338157,-18.50653678,-21.82969199,-26.0122839,-30.30946736
DS10DS10_2_0,248,-16.5011845,-15.29797313,-18.67842412,-21.88698777,-26.35605858,-30.71053782
DS10DS10_2_0,252,-16.5011845,-15.41256469,-18.90760724,-22.05887511,-26.64253747,-30.99701672
DS10DS10_2_0,256,-16.5011845,-15.46986047,-19.0221988,-22.17346667,-26.92901637,-31.34079139
DS10DS10_2_0,260,-16.55848028,-15.58445203,-19.19408614,-22.34535401,-27.27279105,-31.68456607
DS10DS10_2_0,264,-16.55848028,-15.64174781,-19.42326925,-22.40264979,-27.55926995,-32.08563653
DS10DS10_2_0,268,-16.55848028,-15.75633937,-19.59515659,-23.37667804,-27.84574884,-32.48670698
DS10DS10_2_0,272,-16.55848028,-15.87093093,-19.76704393,-23.43397382,-28.18952352,-32.83048166
DS10DS10_2_0,276,-16.5011845,-15.98552248,-19.93893127,-23.60586116,-28.5332982,-33.17425634
DS10DS10_2_0,280,-16.55848028,-16.04281826,-20.11081861,-24.00693162,-28.76248132,-33.57532679
DS10DS10_2_0,284,-16.5011845,-16.15740982,-20.28270595,-24.00693162,-29.10625599,-33.97639725
DS10DS10_2_0,288,-16.5011845,-16.2147056,-20.45459329,-24.00693162,-29.33543911,-34.37746771
DS10DS10_2_0,292,-16.5011845,-16.32929716,-20.62648062,-24.52259363,-29.67921379,-34.72124238
DS10DS10_2_0,296,-16.55848028,-16.38659294,-20.85566374,-24.80907253,-30.02298846,-35.00772128
DS10DS10_2_0,300,-16.61577606,-17.07414229,-20.9702553,-24.92366409,-30.25217158,-35.40879174
DS10DS10_2_0,304,-16.67307184,-17.07414229,-21.14214264,-25.09555143,-30.53865048,-35.8098622
DS10DS10_2_0,308,-16.67307184,-17.07414229,-21.31402998,-25.21014299,-30.88242516,-36.09634109
DS10DS10_2_0,312,-16.67307184,-17.41791697,-21.48591732,-25.61121344,-31.16890406,-36.38281999
DS10DS10_2_0,316,-16.67307184,-17.41791697,-21.65780466,-25.78310078,-31.39808717,-36.78389045
DS10DS10_2_0,320,-16.73036762,-17.47521275,-21.82969199,-26.06957968,-31.74186185,-37.07036934
DS10DS10_2_0,324,-16.7876634,-17.81898743,-22.00157933,-26.06957968,-31.97104497,-37.52873558
DS10DS10_2_0,328,-16.7876634,-17.99087477,-22.11617089,-26.24146702,-32.25752387,-37.81521448
DS10DS10_2_0,332,-16.7876634,-18.10546633,-22.28805823,-26.58524169,-32.54400276,-38.15898916
DS10DS10_2_0,336,-16.7876634,-18.16276211,-22.45994557,-26.69983325,-32.83048166,-38.38817227
DS10DS10_2_0,340,-16.84495918,-18.16276211,-22.57453713,-27.27279105,-33.05966478,-38.73194695
DS10DS10_2_0,344,-16.84495918,-18.22005789,-22.68912869,-27.38738261,-33.2888479,-39.07572163
DS10DS10_2_0,348,-16.84495918,-18.39194522,-22.86101603,-27.6738615,-33.57532679,-39.41949631
DS10DS10_2_0,352,-16.90225496,-18.449241,-22.97560758,-27.6738615,-33.86180569,-39.64867942
DS10DS10_2_0,356,-16.95955074,-18.50653678,-23.09019914,-27.9603404,-34.03369303,-39.9924541
DS10DS10_2_0,360,-17.01684652,-18.62112834,-23.2047907,-28.5332982,-34.37746771,-40.22163722
DS10DS10_2_0,364,-17.07414229,-18.7357199,-23.37667804,-28.59059398,-34.66394661,-40.5654119
DS10DS10_2_0,368,-17.07414229,-18.90760724,-23.4912696,-28.59059398,-34.89312972,-40.90918657
DS10DS10_2_0,372,-17.13143807,-19.0221988,-23.60586116,-28.64788976,-35.17960862,-41.19566547
DS10DS10_2_0,376,-17.13143807,-19.13679036,-23.7777485,-28.93436865,-35.35149596,-41.48214437
DS10DS10_2_0,380,-17.13143807,-19.13679036,-23.89234006,-28.99166443,-35.58067908,-41.71132749
DS10DS10_2_0,384,-17.13143807,-19.25138192,-24.00693162,-29.22084755,-35.8098622,-42.11239794
DS10DS10_2_0,388,-17.18873385,-19.25138192,-24.12152318,-29.50732645,-35.98174953,-42.34158106
DS10DS10_2_0,392,-17.24602963,-19.3086777,-24.29341051,-29.73650957,-36.26822843,-42.62805996
DS10DS10_2_0,396,-17.24602963,-19.36597348,-24.40800207,-29.85110113,-36.38281999,-42.85724308
DS10DS10_2_0,400,-17.13143807,-19.59515659,-24.52259363,-30.13758002,-36.66929889,-43.02913041
DS10DS10_2_1,0,-13.9801702,-8.823550045,-6.417127305,-4.883892246,-4.081751333,-3.356959722
DS10DS10_2_1,4,-13.9801702,-8.766254266,-6.417127305,-4.848368862,-4.058833021,-3.272734926
DS10DS10_2_1,8,-13.9801702,-8.766254266,-6.359831526,-4.777322096,-3.96028428,-3.18851013
DS10DS10_2_1,12,-13.92287442,-8.766254266,-6.359831526,-4.723464063,-3.878351315,-3.106004207
DS10DS10_2_1,16,-13.92287442,-8.766254266,-6.359831526,-4.702264625,-3.850849341,-3.023498285
DS10DS10_2_1,20,-13.92287442,-8.708958486,-6.302535746,-4.612883209,-3.759176094,-2.938700531
DS10DS10_2_1,24,-13.92287442,-8.708958486,-6.302535746,-4.580797572,-3.661200311,-2.86364306
DS10DS10_2_1,28,-13.86557864,-8.651662706,-6.245239967,-4.517772215,-3.634844252,-2.793169251
DS10DS10_2_1,32,-13.80828286,-8.708958486,-6.187944187,-4.453600942,-3.548327625,-2.729570936
DS10DS10_2_1,36,-13.80828286,-8.651662706,-6.187944187,-4.418650516,-3.487021141,-2.663107832
DS10DS10_2_1,40,-13.80828286,-8.651662706,-6.130648408,-4.349895581,-3.419412121,-2.592061065
DS10DS10_2_1,44,-13.80828286,-8.594366927,-6.130648408,-4.310361493,-3.352376059,-2.512992889
DS10DS10_2_1,48,-13.75098708,-8.651662706,-6.073352628,-4.252492755,-3.279037462,-2.440800207
DS10DS10_2_1,52,-13.75098708,-8.594366927,-6.073352628,-4.190613314,-3.228617176,-2.366315694
DS10DS10_2_1,56,-13.75098708,-8.594366927,-6.016056849,-4.148214437,-3.146684211,-2.294695969
DS10DS10_2_1,60,-13.6936913,-8.537071147,-6.016056849,-4.089772742,-3.106004207,-2.225941034
DS10DS10_2_1,64,-13.6936913,-8.537071147,-6.016056849,-4.045082034,-3.03266561,-2.166926381
DS10DS10_2_1,68,-13.6936913,-8.537071147,-5.958761069,-3.987786254,-2.979953492,-2.094160741
DS10DS10_2_1,72,-13.63639552,-8.479775368,-5.958761069,-3.93163639,-2.903177148,-2.027697637
DS10DS10_2_1,76,-13.63639552,-8.479775368,-5.958761069,-3.886945682,-2.845881368,-1.953213124
DS10DS10_2_1,80,-13.57909974,-8.479775368,-5.90146529,-3.833087649,-2.784574884,-1.882739315
DS10DS10_2_1,84,-13.52180397,-8.479775368,-5.84416951,-3.791834688,-2.727279105,-1.816276211
DS10DS10_2_1,88,-13.52180397,-8.479775368,-5.84416951,-3.736257782,-2.653367549,-1.762418178
DS10DS10_2_1,92,-13.52180397,-8.422479588,-5.786873731,-3.693285947,-2.612114588,-1.693090285
DS10DS10_2_1,96,-13.52180397,-8.422479588,-5.786873731,-3.648595239,-2.539348948,-1.625481265
DS10DS10_2_1,100,-13.52180397,-8.422479588,-5.786873731,-3.591872418,-2.498668945,-1.556153372
DS10DS10_2_1,104,-13.52180397,-8.422479588,-5.729577951,-3.545462836,-2.438508376,-1.487398436
DS10DS10_2_1,108,-13.46450819,-8.365183809,-5.723275416,-3.500772128,-2.386942175,-1.428383783
DS10DS10_2_1,112,-13.46450819,-8.422479588,-5.701503019,-3.446914096,-2.323916817,-1.372806877
DS10DS10_2_1,116,-13.46450819,-8.365183809,-5.680876539,-3.407380008,-2.264902164,-1.303478984
DS10DS10_2_1,120,-13.40721241,-8.365183809,-5.670563298,-3.347792397,-2.201876807,-1.23701588
DS10DS10_2_1,124,-13.40721241,-8.307888029,-5.653947522,-3.299663942,-2.149737647,-1.170552775
DS10DS10_2_1,128,-13.40721241,-8.365183809,-5.64936386,-3.262994643,-2.078690881,-1.104089671
DS10DS10_2_1,132,-13.40721241,-8.307888029,-5.633321042,-3.201115201,-2.043167497,-1.049658681
DS10DS10_2_1,136,-13.34991663,-8.307888029,-5.614986392,-3.163872945,-1.973839604,-0.991789943
DS10DS10_2_1,140,-13.34991663,-8.307888029,-5.60008949,-3.128922519,-1.934305516,-0.925326839
DS10DS10_2_1,144,-13.29262085,-8.307888029,-5.596651743,-3.06647012,-1.871853117,-0.866312186
DS10DS10_2_1,148,-13.29262085,-8.25059225,-5.584619629,-3.03266561,-1.835756776,-0.798703166
DS10DS10_2_1,152,-13.29262085,-8.25059225,-5.573733431,-3.000007015,-1.776169165,-0.732240062
DS10DS10_2_1,156,-13.29262085,-8.25059225,-5.566857937,-2.945003067,-1.732051415,-0.674371325
DS10DS10_2_1,160,-13.23532507,-8.25059225,-5.553679908,-2.916355177,-1.666161268,-0.617648503
DS10DS10_2_1,164,-13.23532507,-8.19329647,-5.543939626,-2.883696583,-1.619178729,-0.559149512
DS10DS10_2_1,168,-13.23532507,-8.19329647,-5.517010609,-2.816087563,-1.556153372,-0.498072211
DS10DS10_2_1,172,-13.17802929,-8.19329647,-5.510135116,-2.791450378,-1.506306043,-0.432010178
DS10DS10_2_1,176,-13.17802929,-8.19329647,-5.501540749,-2.744467839,-1.439269981,-0.378152145
DS10DS10_2_1,180,-13.17802929,-8.136000691,-5.488935677,-2.704933751,-1.403746598,-0.327674563
DS10DS10_2_1,184,-13.17802929,-8.136000691,-5.478049479,-2.673421072,-1.338429409,-0.266826445
DS10DS10_2_1,188,-13.12073351,-8.136000691,-5.466590323,-2.647637971,-1.301187153,-0.209530666
DS10DS10_2_1,192,-13.12073351,-8.136000691,-5.45455821,-2.579455994,-1.245037289,-0.139801702
DS10DS10_2_1,196,-13.12073351,-8.078704911,-5.43106694,-2.550808104,-1.214670526,-0.080958936
DS10DS10_2_1,200,-13.12073351,-8.078704911,-5.4207537,-2.518722467,-1.151645168,-0.043212477
DS10DS10_2_1,204,-13.06343773,-8.078704911,-5.414451164,-2.475177675,-1.120132489,0.017956497
DS10DS10_2_1,208,-13.06343773,-8.078704911,-5.404137924,-2.440800207,-1.063982626,0.079526542
DS10DS10_2_1,212,-13.06343773,-8.078704911,-5.398408346,-2.397255415,-1.025594453,0.133269983
DS10DS10_2_1,216,-13.00614195,-8.021409132,-5.38694919,-2.357148369,-0.961996138,0.188216636
DS10DS10_2_1,220,-13.00614195,-8.021409132,-5.365749751,-2.321052028,-0.91730543,0.236402386
DS10DS10_2_1,224,-12.94884617,-8.021409132,-5.355436511,-2.294695969,-0.882355005,0.298625603
DS10DS10_2_1,228,-12.94884617,-8.021409132,-5.349133975,-2.248286388,-0.820475563,0.355577608
DS10DS10_2_1,232,-12.94884617,-7.964113352,-5.335382988,-2.200730891,-0.791254715,0.402560147
